id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1384500256990273538,1384500256990273538,2021-04-20 19:02:38 IST,2021-04-20,19:02:38,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 20, 3PM (CET) to Apr 20, 9PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $54582.78 - $57192.40 (-2.2% 2.5%).  https://t.co/NjEKQ8V1cS",en,[],[],['https://pbs.twimg.com/media/Eza7pX3XIAMyWck.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384500256990273538,False,,1,https://pbs.twimg.com/media/Eza7pX3XIAMyWck.png,,,,,,,[],,,,
1384409977952026624,1384409977952026624,2021-04-20 13:03:54 IST,2021-04-20,13:03:54,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 20, 9AM (CET) to Apr 20, 3PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $461.76 - $488.53 (-4.0% 1.6%).  https://t.co/52LTgzjdH9",en,[],[],['https://pbs.twimg.com/media/EzZpidMXEAUFiUJ.png'],0,0,2,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1384409977952026624,False,,1,https://pbs.twimg.com/media/EzZpidMXEAUFiUJ.png,,,,,,,[],,,,
1384409819243859970,1384409819243859970,2021-04-20 13:03:16 IST,2021-04-20,13:03:16,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 20, 9AM (CET) to Apr 20, 3PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $1935.12 - $2098.10 (-6.8% 1.0%).  https://t.co/i8pWwJDpSp",en,[],[],['https://pbs.twimg.com/media/EzZpZNvXMAQARuI.png'],0,0,1,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1384409819243859970,False,,1,https://pbs.twimg.com/media/EzZpZNvXMAQARuI.png,,,,,,,[],,,,
1384409658320900099,1384409658320900099,2021-04-20 13:02:38 IST,2021-04-20,13:02:38,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 20, 9AM (CET) to Apr 20, 3PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $52826.77 - $55436.80 (-1.9% 2.9%).  https://t.co/cnF8f4jeS2",en,[],[],['https://pbs.twimg.com/media/EzZpP14XIAMzuuy.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384409658320900099,False,,1,https://pbs.twimg.com/media/EzZpP14XIAMzuuy.png,,,,,,,[],,,,
1384319380188803074,1384319380188803074,2021-04-20 07:03:54 IST,2021-04-20,07:03:54,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 20, 3AM (CET) to Apr 20, 9AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $455.47 - $496.29 (-5.3% 3.2%).  https://t.co/KCXmEvS43b",en,[],[],['https://pbs.twimg.com/media/EzYXI-AX0AQkZKu.png'],0,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1384319380188803074,False,,1,https://pbs.twimg.com/media/EzYXI-AX0AQkZKu.png,,,,,,,[],,,,
1384319221379866626,1384319221379866626,2021-04-20 07:03:16 IST,2021-04-20,07:03:16,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 20, 3AM (CET) to Apr 20, 9AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $1962.95 - $2155.55 (-6.0% 3.2%).  https://t.co/ofGhCNaB7w",en,[],[],['https://pbs.twimg.com/media/EzYW_uaWQAcfQ0M.png'],0,0,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1384319221379866626,False,,1,https://pbs.twimg.com/media/EzYW_uaWQAcfQ0M.png,,,,,,,[],,,,
1384319063145566209,1384319063145566209,2021-04-20 07:02:38 IST,2021-04-20,07:02:38,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 20, 3AM (CET) to Apr 20, 9AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $50839.39 - $55177.60 (-6.9% 1.0%).  https://t.co/CrgTFybada",en,[],[],['https://pbs.twimg.com/media/EzYW2ekX0AUr-0X.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384319063145566209,False,,1,https://pbs.twimg.com/media/EzYW2ekX0AUr-0X.png,,,,,,,[],,,,
1384183492745986054,1384183492745986054,2021-04-19 22:03:56 IST,2021-04-19,22:03:56,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 19, 6PM (CET) to Apr 20, 12AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $469.63 - $511.48 (-2.9% 5.7%).  https://t.co/KQBCiy6ajr",en,[],[],['https://pbs.twimg.com/media/EzWbjQrVEAkxr3S.png'],0,0,0,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1384183492745986054,False,,1,https://pbs.twimg.com/media/EzWbjQrVEAkxr3S.png,,,,,,,[],,,,
1384183332682887169,1384183332682887169,2021-04-19 22:03:18 IST,2021-04-19,22:03:18,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 19, 6PM (CET) to Apr 20, 12AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2022.67 - $2244.10 (-3.5% 7.1%).  https://t.co/1aka9rBmpD",en,[],[],['https://pbs.twimg.com/media/EzWbZ7xVUAEKBzE.png'],0,2,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1384183332682887169,False,,1,https://pbs.twimg.com/media/EzWbZ7xVUAEKBzE.png,,,,,,,[],,,,
1384183170078101513,1384183170078101513,2021-04-19 22:02:39 IST,2021-04-19,22:02:39,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 19, 6PM (CET) to Apr 20, 12AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $52277.49 - $55131.07 (-4.2% 1.0%).  https://t.co/hA8MZPwiS2",en,[],[],['https://pbs.twimg.com/media/EzWbQcSVoAcMhHH.png'],0,1,2,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384183170078101513,False,,1,https://pbs.twimg.com/media/EzWbQcSVoAcMhHH.png,,,,,,,[],,,,
1384138190932512778,1384138190932512778,2021-04-19 19:03:55 IST,2021-04-19,19:03:55,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 19, 3PM (CET) to Apr 19, 9PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $508.60 - $538.93 (-1.0% 4.9%).  https://t.co/IO17YBdRJP",en,[],[],['https://pbs.twimg.com/media/EzVyWVhVIAQH0h7.png'],0,0,2,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1384138190932512778,False,,1,https://pbs.twimg.com/media/EzVyWVhVIAQH0h7.png,,,,,,,[],,,,
1384138031330775040,1384138031330775040,2021-04-19 19:03:17 IST,2021-04-19,19:03:17,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 19, 3PM (CET) to Apr 19, 9PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2157.16 - $2253.51 (-2.9% 1.4%).  https://t.co/cTMCGrgs09",en,[],[],['https://pbs.twimg.com/media/EzVyNBUUYAATfQj.png'],0,0,1,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1384138031330775040,False,,1,https://pbs.twimg.com/media/EzVyNBUUYAATfQj.png,,,,,,,[],,,,
1384137871582318603,1384137871582318603,2021-04-19 19:02:39 IST,2021-04-19,19:02:39,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 19, 3PM (CET) to Apr 19, 9PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $55026.40 - $57374.65 (-2.6% 1.5%).  https://t.co/pH66fK87Se",en,[],[],['https://pbs.twimg.com/media/EzVyDv8VoAAJ1fj.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384137871582318603,False,,1,https://pbs.twimg.com/media/EzVyDv8VoAAJ1fj.png,,,,,,,[],,,,
1384047592330326018,1384047592330326018,2021-04-19 13:03:55 IST,2021-04-19,13:03:55,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 19, 9AM (CET) to Apr 19, 3PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $531.70 - $577.11 (-1.0% 7.5%).  https://t.co/B6votNRLsi",en,[],[],['https://pbs.twimg.com/media/EzUf80MVUAAsyLC.png'],0,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1384047592330326018,False,,1,https://pbs.twimg.com/media/EzUf80MVUAAsyLC.png,,,,,,,[],,,,
1384047432737058819,1384047432737058819,2021-04-19 13:03:16 IST,2021-04-19,13:03:16,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 19, 9AM (CET) to Apr 19, 3PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2239.69 - $2377.03 (-1.0% 5.1%).  https://t.co/9BGmLuGPOJ",en,[],[],['https://pbs.twimg.com/media/EzUfzhSVoAEroA6.png'],0,0,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1384047432737058819,False,,1,https://pbs.twimg.com/media/EzUfzhSVoAEroA6.png,,,,,,,[],,,,
1384047271948345349,1384047271948345349,2021-04-19 13:02:38 IST,2021-04-19,13:02:38,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 19, 9AM (CET) to Apr 19, 3PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $55193.46 - $59079.25 (-3.6% 3.2%).  https://t.co/0M1gHja4Ya",en,[],[],['https://pbs.twimg.com/media/EzUfqGnVoAAbaQn.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1384047271948345349,False,,1,https://pbs.twimg.com/media/EzUfqGnVoAAbaQn.png,,,,,,,[],,,,
1383957004322963468,1383957004322963468,2021-04-19 07:03:57 IST,2021-04-19,07:03:57,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 19, 3AM (CET) to Apr 19, 9AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $484.59 - $514.24 (-1.0% 5.1%).  https://t.co/uNvs1h9Tl6",en,[],[],['https://pbs.twimg.com/media/EzTNj5VVEAQ-0if.png'],0,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383957004322963468,False,,1,https://pbs.twimg.com/media/EzTNj5VVEAQ-0if.png,,,,,,,[],,,,
1383956840959004672,1383956840959004672,2021-04-19 07:03:18 IST,2021-04-19,07:03:18,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 19, 3AM (CET) to Apr 19, 9AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2204.20 - $2306.83 (-2.3% 2.3%).  https://t.co/kWvdRIcCud",en,[],[],['https://pbs.twimg.com/media/EzTNaXZUUAEa9nL.png'],0,0,1,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383956840959004672,False,,1,https://pbs.twimg.com/media/EzTNaXZUUAEa9nL.png,,,,,,,[],,,,
1383956680061325312,1383956680061325312,2021-04-19 07:02:39 IST,2021-04-19,07:02:39,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 19, 3AM (CET) to Apr 19, 9AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $56204.22 - $59315.35 (-1.0% 4.5%).  https://t.co/lCzGvT9H8s",en,[],[],['https://pbs.twimg.com/media/EzTNRBBUYAATNkh.png'],0,0,1,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383956680061325312,False,,1,https://pbs.twimg.com/media/EzTNRBBUYAATNkh.png,,,,,,,[],,,,
1383821103127097347,1383821103127097347,2021-04-18 22:03:55 IST,2021-04-18,22:03:55,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 18, 6PM (CET) to Apr 19, 12AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $462.78 - $492.54 (-1.0% 5.4%).  https://t.co/c8zaH6W6QD",en,[],[],['https://pbs.twimg.com/media/EzRR9X7UUAYvwjp.png'],0,1,2,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383821103127097347,False,,1,https://pbs.twimg.com/media/EzRR9X7UUAYvwjp.png,,,,,,,[],,,,
1383820943923900431,1383820943923900431,2021-04-18 22:03:17 IST,2021-04-18,22:03:17,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 18, 6PM (CET) to Apr 19, 12AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $1938.45 - $2165.74 (-9.6% 1.0%).  https://t.co/4KpA8Cuoey",en,[],[],['https://pbs.twimg.com/media/EzRR0GrVIAYvOt4.png'],0,2,1,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383820943923900431,False,,1,https://pbs.twimg.com/media/EzRR0GrVIAYvOt4.png,,,,,,,[],,,,
1383820783915397128,1383820783915397128,2021-04-18 22:02:39 IST,2021-04-18,22:02:39,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 18, 6PM (CET) to Apr 19, 12AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $53975.43 - $56006.97 (-2.7% 1.0%).  https://t.co/vDeTU5NJnz",en,[],[],['https://pbs.twimg.com/media/EzRRq0FUYAEZLb6.png'],0,1,2,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383820783915397128,False,,1,https://pbs.twimg.com/media/EzRRq0FUYAEZLb6.png,,,,,,,[],,,,
1383775803775754253,1383775803775754253,2021-04-18 19:03:55 IST,2021-04-18,19:03:55,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 18, 3PM (CET) to Apr 18, 9PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $408.47 - $456.37 (-9.6% 1.0%).  https://t.co/jS5ob9a530",en,[],[],['https://pbs.twimg.com/media/EzQowkRUcAs_Q60.png'],0,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383775803775754253,False,,1,https://pbs.twimg.com/media/EzQowkRUcAs_Q60.png,,,,,,,[],,,,
1383775641590321162,1383775641590321162,2021-04-18 19:03:16 IST,2021-04-18,19:03:16,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 18, 3PM (CET) to Apr 18, 9PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $1953.47 - $2138.48 (-7.0% 1.8%).  https://t.co/bzEDTyWjYd",en,[],[],['https://pbs.twimg.com/media/EzQonNGUcA4_9FY.png'],0,0,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383775641590321162,False,,1,https://pbs.twimg.com/media/EzQonNGUcA4_9FY.png,,,,,,,[],,,,
1383775482085142530,1383775482085142530,2021-04-18 19:02:38 IST,2021-04-18,19:02:38,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 18, 3PM (CET) to Apr 18, 9PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $52027.14 - $55496.71 (-5.3% 1.0%).  https://t.co/oJIVmCb1kX",en,[],[],['https://pbs.twimg.com/media/EzQod5jVEBUyIdN.png'],0,0,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383775482085142530,False,,1,https://pbs.twimg.com/media/EzQod5jVEBUyIdN.png,,,,,,,[],,,,
1383685214216474630,1383685214216474630,2021-04-18 13:03:57 IST,2021-04-18,13:03:57,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 18, 9AM (CET) to Apr 18, 3PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $461.55 - $492.77 (-1.0% 5.7%).  https://t.co/n75qZ2MfFc",en,[],[],['https://pbs.twimg.com/media/EzPWXoEUUAEjWIg.png'],0,1,2,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383685214216474630,False,,1,https://pbs.twimg.com/media/EzPWXoEUUAEjWIg.png,,,,,,,[],,,,
1383685053939523587,1383685053939523587,2021-04-18 13:03:19 IST,2021-04-18,13:03:19,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 18, 9AM (CET) to Apr 18, 3PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2100.30 - $2214.24 (-4.0% 1.2%).  https://t.co/bu3uQ0Pc2e",en,[],[],['https://pbs.twimg.com/media/EzPWORvUUAAtMfp.png'],0,0,3,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383685053939523587,False,,1,https://pbs.twimg.com/media/EzPWORvUUAAtMfp.png,,,,,,,[],,,,
1383684892127498244,1383684892127498244,2021-04-18 13:02:40 IST,2021-04-18,13:02:40,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 18, 9AM (CET) to Apr 18, 3PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $52283.18 - $56285.95 (-6.2% 1.0%).  https://t.co/7fzqSltOLG",en,[],[],['https://pbs.twimg.com/media/EzPWE4WUcAQx4xA.png'],0,0,1,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383684892127498244,False,,1,https://pbs.twimg.com/media/EzPWE4WUcAQx4xA.png,,,,,,,[],,,,
1383594626909577217,1383594626909577217,2021-04-18 07:03:59 IST,2021-04-18,07:03:59,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 18, 3AM (CET) to Apr 18, 9AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $474.56 - $514.91 (-6.9% 1.0%).  https://t.co/iEYyzCZc0g",en,[],[],['https://pbs.twimg.com/media/EzOD-wYVcAg5yTD.png'],0,1,2,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383594626909577217,False,,1,https://pbs.twimg.com/media/EzOD-wYVcAg5yTD.png,,,,,,,[],,,,
1383594465672142852,1383594465672142852,2021-04-18 07:03:21 IST,2021-04-18,07:03:21,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 18, 3AM (CET) to Apr 18, 9AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2099.88 - $2316.50 (-8.0% 1.5%).  https://t.co/h5VE2Qmm3C",en,[],[],['https://pbs.twimg.com/media/EzOD1V7VgAw_fqV.png'],0,1,2,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383594465672142852,False,,1,https://pbs.twimg.com/media/EzOD1V7VgAw_fqV.png,,,,,,,[],,,,
1383594303776169988,1383594303776169988,2021-04-18 07:02:42 IST,2021-04-18,07:02:42,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 18, 3AM (CET) to Apr 18, 9AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $56065.65 - $60619.70 (-5.6% 2.1%).  https://t.co/qj2ZHVTgAx",en,[],[],['https://pbs.twimg.com/media/EzODr6MVIAYkkyR.png'],0,1,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383594303776169988,False,,1,https://pbs.twimg.com/media/EzODr6MVIAYkkyR.png,,,,,,,[],,,,
1383458402169327624,1383458402169327624,2021-04-17 22:02:41 IST,2021-04-17,22:02:41,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 17, 6PM (CET) to Apr 18, 12AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $58635.01 - $60867.31 (-2.7% 1.0%).  https://t.co/0qPPxTdm0V",en,[],[],['https://pbs.twimg.com/media/EzMIFS3UYAIzZtm.png'],0,1,0,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383458402169327624,False,,1,https://pbs.twimg.com/media/EzMIFS3UYAIzZtm.png,,,,,,,[],,,,
1383413439796633610,1383413439796633610,2021-04-17 19:04:01 IST,2021-04-17,19:04:01,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 17, 3PM (CET) to Apr 17, 9PM (CET) we predicted the price of $BNB / $BNBUSD will be in range $516.41 - $554.49 (-1.0% 6.3%).  https://t.co/Bix1CqVC5k",en,[],[],['https://pbs.twimg.com/media/EzLfMK3VEAUPLJ6.png'],1,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383413439796633610,False,,1,https://pbs.twimg.com/media/EzLfMK3VEAUPLJ6.png,,,,,,,[],,,,
1383413274209705984,1383413274209705984,2021-04-17 19:03:21 IST,2021-04-17,19:03:21,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 17, 3PM (CET) to Apr 17, 9PM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2285.56 - $2436.67 (-5.3% 1.0%).  https://t.co/3OeGtBlWcA",en,[],[],['https://pbs.twimg.com/media/EzLfCg7VoAQUOuh.png'],1,0,1,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383413274209705984,False,,1,https://pbs.twimg.com/media/EzLfCg7VoAQUOuh.png,,,,,,,[],,,,
1383413106987044866,1383413106987044866,2021-04-17 19:02:41 IST,2021-04-17,19:02:41,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Apr 17, 3PM (CET) to Apr 17, 9PM (CET) we predicted the price of $BTC / $BTCUSD will be in range $60013.69 - $62903.77 (-1.7% 3.0%).  https://t.co/3bQnsFEv6U",en,[],[],['https://pbs.twimg.com/media/EzLe4yyVoAUq0Q1.png'],1,0,1,"['btc', 'bitcon']","['btc', 'btcusd']",https://twitter.com/ReplayCrypto/status/1383413106987044866,False,,1,https://pbs.twimg.com/media/EzLe4yyVoAUq0Q1.png,,,,,,,[],,,,
1383232369159655424,1383232369159655424,2021-04-17 07:04:30 IST,2021-04-17,07:04:30,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 17, 3AM (CET) to Apr 17, 9AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $492.73 - $514.69 (-3.1% 1.2%).  https://t.co/K1l1aBW2LB",en,[],[],['https://pbs.twimg.com/media/EzI6ezUVgAcOyOu.png'],0,0,1,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383232369159655424,False,,1,https://pbs.twimg.com/media/EzI6ezUVgAcOyOu.png,,,,,,,[],,,,
1383232175122771975,1383232175122771975,2021-04-17 07:03:44 IST,2021-04-17,07:03:44,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 17, 3AM (CET) to Apr 17, 9AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2435.40 - $2549.51 (-1.0% 3.6%).  https://t.co/IhQcCqXgNL",en,[],[],['https://pbs.twimg.com/media/EzI6VKqVkAoRjtX.png'],1,0,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383232175122771975,False,,1,https://pbs.twimg.com/media/EzI6VKqVkAoRjtX.png,,,,,,,[],,,,
1383096334694092804,1383096334694092804,2021-04-16 22:03:57 IST,2021-04-16,22:03:57,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #BNB future price forecast! -&gt; #BNB 6h forecast -&gt; From Apr 16, 6PM (CET) to Apr 17, 12AM (CET) we predicted the price of $BNB / $BNBUSD will be in range $467.53 - $522.35 (-9.6% 1.0%).  https://t.co/zqTwIsHNHi",en,[],[],['https://pbs.twimg.com/media/EzG-yV8W8AUFvQ-.png'],0,0,0,"['bnb', 'bnb']","['bnb', 'bnbusd']",https://twitter.com/ReplayCrypto/status/1383096334694092804,False,,1,https://pbs.twimg.com/media/EzG-yV8W8AUFvQ-.png,,,,,,,[],,,,
1383096170541617159,1383096170541617159,2021-04-16 22:03:18 IST,2021-04-16,22:03:18,+0530,1028989226841505793,replaycrypto,ReplayCrypto.com,,"This is our #ETH future price forecast! -&gt; #Ethereum 6h forecast -&gt; From Apr 16, 6PM (CET) to Apr 17, 12AM (CET) we predicted the price of $ETH / $ETHUSD will be in range $2395.79 - $2478.50 (-1.4% 2.0%).  https://t.co/XLmPPo61OD",en,[],[],['https://pbs.twimg.com/media/EzG-oyQXIAA47eH.png'],0,0,0,"['eth', 'ethereum']","['eth', 'ethusd']",https://twitter.com/ReplayCrypto/status/1383096170541617159,False,,1,https://pbs.twimg.com/media/EzG-oyQXIAA47eH.png,,,,,,,[],,,,
