id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Sentiment,Emotions
1.38555E+18,1.38555E+18,2021-04-23 16:20:01 IST,23-04-2021,16:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49391.91 | €41129.49 | ¥354798.65 | £35769.96 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385546496406441992,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38554E+18,1.38554E+18,2021-04-23 16:10:01 IST,23-04-2021,16:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49553.31 | €41243.36 | ¥354798.65 | £35861.95 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385543979912073217,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38554E+18,1.38554E+18,2021-04-23 16:00:01 IST,23-04-2021,16:00:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49301.76 | €40998.56 | ¥346626.46 | £35656.02 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385541463191298055,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38554E+18,1.38554E+18,2021-04-23 15:50:01 IST,23-04-2021,15:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49403.71 | €41041.44 | ¥346626.46 | £35685.99 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385538946776580101,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38554E+18,1.38554E+18,2021-04-23 15:40:01 IST,23-04-2021,15:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49150.48 | €40753.41 | ¥346626.46 | £35430.59 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385536430492069888,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38553E+18,1.38553E+18,2021-04-23 15:30:01 IST,23-04-2021,15:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48251.70 | €40021.92 | ¥346626.46 | £34824.28 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385533914085744640,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38553E+18,1.38553E+18,2021-04-23 15:20:01 IST,23-04-2021,15:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48366.60 | €40118.50 | ¥346626.46 | £34925.16 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385531397318787076,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38553E+18,1.38553E+18,2021-04-23 15:10:01 IST,23-04-2021,15:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48016.78 | €39806.78 | ¥346626.46 | £34701.10 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,2,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385528880681865220,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38553E+18,1.38553E+18,2021-04-23 15:00:01 IST,23-04-2021,15:00:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48382.19 | €40116.18 | ¥343739.47 | £34979.22 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,3,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385526363801755651,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38552E+18,1.38552E+18,2021-04-23 14:50:01 IST,23-04-2021,14:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48432.88 | €40214.86 | ¥343739.47 | £35009.31 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,2,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385523847160635392,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38552E+18,1.38552E+18,2021-04-23 14:40:01 IST,23-04-2021,14:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48654.67 | €40373.09 | ¥343739.47 | £35135.24 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385521330850836486,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38552E+18,1.38552E+18,2021-04-23 14:30:01 IST,23-04-2021,14:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48741.00 | €40437.24 | ¥343739.47 | £35210.21 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385518814280966144,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38552E+18,1.38552E+18,2021-04-23 14:20:01 IST,23-04-2021,14:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48340.27 | €40103.49 | ¥343739.47 | £34925.80 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385516297560199170,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38551E+18,1.38551E+18,2021-04-23 14:10:01 IST,23-04-2021,14:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48457.16 | €40164.00 | ¥343739.47 | £35057.94 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385513780596158466,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38551E+18,1.38551E+18,2021-04-23 14:00:01 IST,23-04-2021,14:00:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48287.12 | €40030.85 | ¥364232.38 | £34869.18 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385511264911347712,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38551E+18,1.38551E+18,2021-04-23 13:50:01 IST,23-04-2021,13:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48213.46 | €39949.34 | ¥364232.38 | £34808.93 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,2,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385508747708141570,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38551E+18,1.38551E+18,2021-04-23 13:40:01 IST,23-04-2021,13:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$47631.20 | €39483.33 | ¥364232.38 | £34375.62 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,3,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385506231918399492,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3855E+18,1.3855E+18,2021-04-23 13:30:02 IST,23-04-2021,13:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$47920.13 | €39689.28 | ¥364232.38 | £34550.05 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385503719861768194,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3855E+18,1.3855E+18,2021-04-23 13:20:02 IST,23-04-2021,13:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48048.83 | €39828.86 | ¥364232.38 | £34614.58 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385501201727381504,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3855E+18,1.3855E+18,2021-04-23 13:10:02 IST,23-04-2021,13:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48175.26 | €39991.27 | ¥364232.38 | £34758.35 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385498684926963712,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.3855E+18,1.3855E+18,2021-04-23 13:00:02 IST,23-04-2021,13:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48926.89 | €40617.35 | ¥364232.38 | £35322.01 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385496168302579713,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38549E+18,1.38549E+18,2021-04-23 12:50:01 IST,23-04-2021,12:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49260.03 | €40872.57 | ¥364232.38 | £35515.21 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385493648867950592,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38549E+18,1.38549E+18,2021-04-23 12:40:01 IST,23-04-2021,12:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49205.06 | €40802.24 | ¥364232.38 | £35482.13 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385491131643871238,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38549E+18,1.38549E+18,2021-04-23 12:30:01 IST,23-04-2021,12:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49042.68 | €40723.56 | ¥364232.38 | £35423.77 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385488615040589827,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38549E+18,1.38549E+18,2021-04-23 12:20:01 IST,23-04-2021,12:20:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48834.37 | €40512.89 | ¥364232.38 | £35258.40 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385486098873344000,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38548E+18,1.38548E+18,2021-04-23 12:10:01 IST,23-04-2021,12:10:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48625.09 | €40394.71 | ¥364232.38 | £35147.41 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385483582529998850,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38548E+18,1.38548E+18,2021-04-23 12:00:02 IST,23-04-2021,12:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48758.92 | €40482.51 | ¥364232.38 | £35222.97 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385481070553051144,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38548E+18,1.38548E+18,2021-04-23 11:50:01 IST,23-04-2021,11:50:01,530,2296472342,bitcoin10min,Bitcoin Price,,$48891.30 | €40634.28 | ¥364232.38 | £35366.34 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385478548912185344,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38548E+18,1.38548E+18,2021-04-23 11:40:01 IST,23-04-2021,11:40:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49402.92 | €41025.53 | ¥364232.38 | £35648.07 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,1,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385476032170496000,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38547E+18,1.38547E+18,2021-04-23 11:30:01 IST,23-04-2021,11:30:01,530,2296472342,bitcoin10min,Bitcoin Price,,$49525.94 | €41162.13 | ¥364232.38 | £35809.16 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385473515562864641,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38547E+18,1.38547E+18,2021-04-23 11:20:02 IST,23-04-2021,11:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49843.19 | €41372.14 | ¥364232.38 | £36025.40 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385471003640352768,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38547E+18,1.38547E+18,2021-04-23 11:10:03 IST,23-04-2021,11:10:03,530,2296472342,bitcoin10min,Bitcoin Price,,$49694.98 | €41235.54 | ¥364232.38 | £35859.37 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385468490346377218,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38547E+18,1.38547E+18,2021-04-23 11:00:02 IST,23-04-2021,11:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49156.77 | €40811.29 | ¥364232.38 | £35535.82 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385465967996719106,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38546E+18,1.38546E+18,2021-04-23 10:50:02 IST,23-04-2021,10:50:02,530,2296472342,bitcoin10min,Bitcoin Price,,$48477.97 | €40168.93 | ¥364232.38 | £35030.90 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385463451829645318,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38546E+18,1.38546E+18,2021-04-23 10:40:02 IST,23-04-2021,10:40:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49000.37 | €40705.28 | ¥364232.38 | £35406.19 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,3,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385460934924251136,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38546E+18,1.38546E+18,2021-04-23 10:30:02 IST,23-04-2021,10:30:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49140.47 | €40832.04 | ¥364232.38 | £35516.72 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385458418576773122,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38546E+18,1.38546E+18,2021-04-23 10:20:02 IST,23-04-2021,10:20:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49501.27 | €41172.37 | ¥364232.38 | £35788.09 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385455902032113667,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38545E+18,1.38545E+18,2021-04-23 10:10:02 IST,23-04-2021,10:10:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49604.78 | €41336.79 | ¥364232.38 | £35875.55 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385453385827168257,FALSE,,0,,,,,,,,[],,,,,NA,NA
1.38545E+18,1.38545E+18,2021-04-23 10:00:02 IST,23-04-2021,10:00:02,530,2296472342,bitcoin10min,Bitcoin Price,,$49971.83 | €41556.81 | ¥364232.38 | £36104.09 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385450869274161152,FALSE,,0,,,,,,,,[],,,,,NA,NA
